client_numeric;vendor_numeric;year;month;day;sku_count_products;total_num_count_products;total_price_products
3855;43;2022;9;5;35;179;281869
3421;54;2022;9;6;12;126;321123
6194;12;2022;9;6;28;873;426797
10250;62;2022;9;5;34;71;164128
2559;68;2022;9;6;14;32;161742
3554;65;2022;9;6;25;129;209728
4999;65;2022;9;6;18;44;101820
3636;90;2022;9;7;21;86;234637
437;43;2022;9;6;3;13;61620
4700;134;2022;9;6;2;8;49282
47;10;2022;9;6;11;42;88577
6486;37;2022;9;7;34;76;134097
13635;37;2022;9;7;10;31;98052
1656;47;2022;9;6;6;111;70019
5321;90;2022;9;6;7;16;164820
469;15;2022;9;7;15;80;149367
6096;30;2022;9;6;9;46;73532
8520;43;2022;9;7;10;53;194690
3821;135;2022;9;6;16;116;222079
3155;59;2022;9;7;26;170;256259
9214;37;2022;9;7;18;154;221321
5108;111;2022;9;6;5;29;91366
1416;101;2022;9;6;7;20;42361
3383;86;2022;9;7;5;49;204956
16854;154;2022;9;6;12;38;35431
2707;112;2022;9;8;32;198;452008
11175;56;2022;9;7;10;468;409291
4545;111;2022;9;8;13;207;358993
8855;37;2022;9;7;15;45;132176
8963;93;2022;9;6;21;92;241499
1435;70;2022;9;7;27;119;139194
5959;32;2022;9;8;7;28;107559
6185;10;2022;9;6;17;79;120807
3125;37;2022;9;6;14;44;198745
11696;70;2022;9;7;22;147;205322
13583;37;2022;9;6;3;22;23566
17757;106;2022;9;7;6;242;60214
910;140;2022;9;7;11;17;51297
7543;9;2022;9;6;15;172;108319
3998;37;2022;9;7;12;21;76227
12480;37;2022;9;7;7;198;130502
312;11;2022;9;6;4;410;518214
6498;57;2022;9;7;10;289;317550
9504;62;2022;9;7;22;242;338476
2637;44;2022;9;6;21;108;256217
10361;138;2022;9;7;14;37;275002
1179;19;2022;9;6;11;24;82099
3870;66;2022;9;7;5;74;79582
3836;37;2022;9;6;20;41;88756
1510;17;2022;9;7;2;6;17048
2211;56;2022;9;7;19;41;171020
1085;105;2022;9;7;12;99;97918
2589;62;2022;9;6;8;24;53060
1269;6;2022;9;7;16;56;100588
4173;103;2022;9;6;10;61;53935
12434;99;2022;9;7;25;148;89643
2470;112;2022;9;7;11;73;155832
3031;59;2022;9;7;11;128;181282
19424;37;2022;9;7;32;303;293624
5451;77;2022;9;7;19;83;162176
4929;3;2022;9;7;22;264;331104
3347;89;2022;9;7;61;298;515024
877;104;2022;9;8;5;294;581590
1025;57;2022;9;7;15;90;153883
4034;26;2022;9;7;7;114;309495
3155;59;2022;9;8;16;275;286074
3155;59;2022;9;7;28;222;237530
1816;23;2022;9;8;5;29;96291
9706;88;2022;9;7;48;229;393396
1077;65;2022;9;7;10;176;153999
4757;84;2022;9;7;19;63;157848
47;10;2022;9;7;16;152;185181
1872;41;2022;9;7;18;38;67007
1838;37;2022;9;7;33;253;177084
961;5;2022;9;7;9;253;205070
12197;37;2022;9;8;8;25;79590
962;43;2022;9;7;3;9;34264
9792;42;2022;9;7;11;194;600582
3131;100;2022;9;7;3;27;94324
3360;57;2022;9;8;9;37;99300
10899;37;2022;9;8;5;7;39295
20192;174;2022;9;7;17;193;511059
3581;125;2022;9;8;19;57;195843
18335;37;2022;9;7;4;24;78840
17526;134;2022;9;8;14;111;264465
2632;41;2022;9;7;7;127;230680
4319;119;2022;9;7;19;113;168982
5799;31;2022;9;8;4;21;56685
730;19;2022;9;8;3;122;106192
1430;134;2022;9;7;36;483;291226
486;54;2022;9;8;7;35;57426
928;132;2022;9;8;5;28;99805
1475;119;2022;9;7;12;15;31385
3372;158;2022;9;8;9;31;35125
488;54;2022;9;8;17;98;78496
5147;77;2022;9;8;13;101;227347
3317;65;2022;9;7;15;73;93747
5438;53;2022;9;7;9;13;36571
8098;109;2022;9;8;10;117;93200
10688;144;2022;9;7;19;104;115254
8620;97;2022;9;8;36;437;864462
8723;31;2022;9;7;38;81;147413
697;23;2022;9;9;21;77;187619
3370;19;2022;9;8;17;301;1136069
14526;37;2022;9;8;15;21;46304
7118;70;2022;9;8;26;118;208651
6544;86;2022;9;8;32;97;246928
2607;31;2022;9;8;24;75;117337
15965;93;2022;9;7;13;20;29816
2386;101;2022;9;8;1;5;17580
6099;15;2022;9;8;25;81;208418
922;37;2022;9;8;7;23;80901
1546;54;2022;9;8;11;81;190370
10583;107;2022;9;8;19;123;299640
6206;43;2022;9;8;21;60;138409
6503;80;2022;9;9;4;56;32064
4306;57;2022;9;8;47;336;751901
2573;90;2022;9;9;18;141;229595
570;20;2022;9;9;22;195;175575
3570;11;2022;9;8;13;174;261720
8633;79;2022;9;9;10;45;45747
6643;39;2022;9;8;17;105;260768
4139;9;2022;9;8;2;8;49110
805;32;2022;9;8;7;63;189104
14176;37;2022;9;8;11;68;228280
7119;76;2022;9;9;8;69;305447
5841;16;2022;9;9;4;8;35854
3220;93;2022;9;9;4;175;847740
758;115;2022;9;9;23;155;362624
13401;76;2022;9;8;2;13;50053
1663;62;2022;9;8;3;54;192110
4130;17;2022;9;9;12;55;81823
858;91;2022;9;8;5;17;17117
4165;24;2022;9;8;18;47;103515
1416;101;2022;9;9;17;33;27668
20317;84;2022;9;9;30;205;232107
2145;56;2022;9;9;29;61;231242
6876;62;2022;9;12;10;22;76902
5322;109;2022;9;8;30;157;263973
715;6;2022;9;9;61;2528;1722007
4054;44;2022;9;9;6;60;87756
1416;101;2022;9;12;17;91;179277
10914;112;2022;9;9;10;41;130715
4931;30;2022;9;8;41;192;263930
2918;26;2022;9;8;12;47;88144
9462;66;2022;9;9;17;60;147989
8281;119;2022;9;8;24;243;142848
1654;68;2022;9;8;11;75;177197
13493;95;2022;9;8;5;12;37115
463;158;2022;9;9;17;36;64375
6650;15;2022;9;8;6;31;84156
562;10;2022;9;9;17;69;159389
4308;90;2022;9;9;10;50;106316
5744;37;2022;9;9;13;15;47208
3704;119;2022;9;9;14;213;109427
12238;93;2022;9;13;20;141;219655
12606;37;2022;9;9;16;48;27005
3285;82;2022;9;12;8;36;137419
1316;74;2022;9;9;7;42;65793
2391;119;2022;9;9;15;28;51564
2814;101;2022;9;9;11;207;599628
10216;51;2022;9;9;14;115;170487
9492;115;2022;9;9;42;166;347604
1114;128;2022;9;9;21;73;234032
11720;140;2022;9;12;25;232;475286
3348;100;2022;9;12;54;451;726297
1980;57;2022;9;9;13;23;50867
1897;99;2022;9;10;13;77;164141
22380;176;2022;9;12;15;149;109381
6932;37;2022;9;12;18;49;83066
6495;88;2022;9;12;11;56;69881
22101;37;2022;9;12;6;22;76350
6015;17;2022;9;12;8;10;32241
4104;39;2022;9;9;14;171;63020
6290;33;2022;9;9;6;9;35204
344;5;2022;9;9;5;7;27174
2692;93;2022;9;9;5;207;65966
8967;37;2022;9;9;24;86;177466
9174;30;2022;9;9;14;230;160632
106;48;2022;9;9;15;42;188074
1146;59;2022;9;12;70;302;782552
9729;68;2022;9;9;29;487;412952
106;48;2022;9;12;17;59;128656
5264;53;2022;9;12;7;205;73276
6936;44;2022;9;12;8;33;39388
4933;17;2022;9;12;10;22;47155
1553;96;2022;9;9;7;20;110163
10178;66;2022;9;12;17;68;212994
5846;16;2022;9;9;21;99;212474
8777;53;2022;9;12;7;41;105945
2808;37;2022;9;13;17;67;345779
344;5;2022;9;13;16;50;53472
21129;72;2022;9;12;19;32;58034
6425;53;2022;9;12;16;36;117777
13309;31;2022;9;13;17;63;153562
1127;95;2022;9;13;17;143;203438
4895;70;2022;9;13;18;55;99628
7414;104;2022;9;12;21;119;160284
18159;37;2022;9;13;21;47;223223
656;17;2022;9;12;10;165;259156
4472;7;2022;9;13;13;168;184272
11214;72;2022;9;12;2;15;52742
1261;19;2022;9;14;8;12;67660
16911;37;2022;9;12;28;86;68570
1454;115;2022;9;12;7;20;84548
11696;70;2022;9;13;22;147;205322
3358;138;2022;9;13;6;21;51827
7755;37;2022;9;13;30;539;382548
8298;89;2022;9;12;7;110;395124
16504;37;2022;9;12;33;170;188447
1564;16;2022;9;22;14;142;239017
730;19;2022;9;12;5;222;47248
434;70;2022;9;13;5;46;337798
13759;80;2022;9;14;3;6;21554
4772;18;2022;9;13;15;40;132522
4177;51;2022;9;12;38;209;630268
5373;17;2022;9;13;5;48;94259
5808;43;2022;9;12;13;678;147274
2748;7;2022;9;13;18;360;110128
13541;37;2022;9;13;10;58;236096
5337;110;2022;9;12;13;100;171110
4790;37;2022;9;13;22;136;169138
6490;2;2022;9;20;41;321;395606
3628;15;2022;9;13;10;29;123150
759;19;2022;9;13;22;173;195926
1125;13;2022;9;12;17;58;127878
1546;54;2022;9;13;16;49;140535
21143;172;2022;9;13;16;37;77483
7230;39;2022;9;13;27;92;341640
3747;117;2022;9;14;7;49;65569
20160;89;2022;9;13;1;169;600964
11221;110;2022;9;13;11;19;97617
4051;43;2022;9;28;20;102;180823
5877;37;2022;9;13;4;27;73738
5129;70;2022;9;13;16;169;163352
1090;90;2022;9;13;5;7;24458
2865;47;2022;9;14;12;27;82957
19477;83;2022;9;13;22;361;176036
5967;43;2022;9;13;18;130;159864
1822;32;2022;9;14;4;8;50840
22451;37;2022;9;14;11;46;48381
369;21;2022;9;14;12;135;145032
11599;66;2022;9;13;32;223;505899
773;9;2022;9;14;31;492;557481
7731;135;2022;9;13;31;96;199448
6380;57;2022;9;14;12;78;195048
5631;31;2022;9;20;27;221;311865
8882;37;2022;9;13;12;34;63241
14074;135;2022;9;13;11;25;79251
9697;37;2022;9;14;143;649;1168631
9368;5;2022;9;14;19;120;204371
7329;56;2022;9;14;20;210;394216
8376;37;2022;9;14;13;40;53336
469;15;2022;9;13;3;3;8648
5882;48;2022;9;13;24;50;179460
1141;19;2022;9;14;1;3;10668
18429;74;2022;9;13;5;96;244738
8599;37;2022;9;14;22;103;184946
5287;115;2022;9;13;11;35;78070
21362;16;2022;9;14;25;114;111073
5105;37;2022;9;13;23;86;204359
17103;37;2022;9;13;18;61;183989
4410;147;2022;9;20;15;54;176470
7862;6;2022;9;14;36;101;120827
3781;37;2022;9;13;9;24;34999
4176;17;2022;9;14;5;22;24344
11152;37;2022;9;14;14;66;144536
10564;37;2022;9;13;16;83;211845
1101;100;2022;9;13;12;152;543874
132;65;2022;9;14;13;38;91760
4095;110;2022;9;14;15;63;77475
4528;75;2022;9;14;26;61;55405
15558;37;2022;9;20;21;247;265773
5281;37;2022;9;20;21;106;76729
14152;9;2022;9;14;8;18;61455
7319;140;2022;9;20;7;13;27657
4256;55;2022;9;15;46;170;240469
16802;86;2022;9;14;28;278;765344
11366;77;2022;9;14;17;85;176853
13147;100;2022;9;20;29;1234;360868
5172;37;2022;9;20;5;22;79200
2419;2;2022;9;20;16;226;232648
1384;48;2022;9;14;53;548;1315598
16797;138;2022;9;20;14;66;71826
625;15;2022;9;20;9;54;64120
22211;37;2022;9;20;17;57;100884
7092;37;2022;9;20;35;154;160954
3225;118;2022;9;20;22;363;832294
7939;18;2022;9;15;4;23;50748
10444;56;2022;9;14;16;27;30121
1415;101;2022;9;15;24;371;786060
7939;18;2022;9;20;9;74;183723
2797;79;2022;9;14;19;48;79363
6702;26;2022;9;20;3;12;38797
2887;37;2022;9;20;14;26;53118
14622;49;2022;9;15;1;2;7196
7322;17;2022;9;20;7;34;91835
7071;37;2022;9;20;9;41;67034
2844;53;2022;9;20;13;31;96085
7651;45;2022;9;20;5;7;25387
7651;45;2022;9;20;2;5;22899
17020;34;2022;9;20;29;104;178340
1514;68;2022;9;20;21;490;843397
3160;55;2022;9;15;8;31;76551
14682;119;2022;9;20;18;54;118426
488;54;2022;9;20;10;18;30288
2100;53;2022;9;20;6;18;47447
2884;37;2022;9;20;18;75;80185
9520;77;2022;9;15;5;19;122451
344;5;2022;9;20;2;7;86390
5763;37;2022;9;15;21;53;76141
6755;125;2022;9;20;28;61;121161
5716;37;2022;9;20;10;65;99885
559;109;2022;9;20;13;70;126674
1965;15;2022;9;20;40;95;176022
11354;104;2022;9;20;9;23;154841
491;104;2022;9;20;8;44;73148
22514;30;2022;9;20;10;84;122291
12604;92;2022;9;20;5;26;60991
3712;158;2022;9;20;8;31;70483
18335;87;2022;9;15;1;1;3516
8809;96;2022;9;20;3;8;103392
19349;37;2022;9;21;5;22;44815
5542;86;2022;9;20;13;47;56479
19908;47;2022;9;21;23;97;256125
17254;37;2022;9;20;11;147;36941
641;37;2022;9;20;15;111;105073
3621;54;2022;9;21;25;113;144016
4765;76;2022;9;20;16;34;107707
177;70;2022;9;21;3;4;17081
8777;53;2022;9;21;17;326;813029
3255;57;2022;9;20;19;32;102164
4965;147;2022;9;20;28;338;316392
8540;92;2022;9;21;51;622;800796
8147;42;2022;9;21;5;18;57037
5808;43;2022;9;21;4;64;209912
21461;58;2022;9;20;12;57;113394
16632;37;2022;9;26;35;379;522081
2796;9;2022;9;21;6;13;80588
7645;55;2022;9;22;23;129;196445
5011;100;2022;9;21;35;153;411185
16797;138;2022;9;20;14;66;71826
10718;104;2022;9;21;21;115;325198
3081;96;2022;9;22;2;2;7334
1039;78;2022;9;21;15;48;80898
795;42;2022;9;20;32;193;350716
2182;83;2022;9;20;10;17;54605
3319;86;2022;9;22;3;50;100470
570;6;2022;9;21;6;29;50597
5369;86;2022;9;21;4;92;212358
570;6;2022;9;21;5;6;12950
12085;37;2022;9;21;7;28;64286
902;118;2022;9;22;26;81;274684
664;123;2022;9;22;7;18;66445
12243;154;2022;9;21;3;61;187497
180;21;2022;9;21;12;99;709952
8742;154;2022;9;21;16;450;665674
1415;101;2022;9;21;38;289;307692
15124;37;2022;9;22;23;49;69298
2278;44;2022;9;21;20;53;85388
11912;16;2022;9;22;30;90;251027
667;73;2022;9;22;8;228;91186
8521;37;2022;9;26;20;61;142392
981;37;2022;9;22;5;42;72069
11981;37;2022;9;22;25;173;595107
1140;38;2022;9;22;7;23;66335
221;12;2022;9;21;4;6;14017
759;19;2022;9;21;32;118;193365
11596;86;2022;9;21;13;18;41795
19390;85;2022;9;21;3;8;31921
7504;37;2022;9;21;11;63;101514
8585;68;2022;9;26;24;153;272041
706;19;2022;9;22;9;34;42509
8386;37;2022;9;21;12;52;84262
2100;53;2022;9;22;15;146;151910
1553;96;2022;9;21;2;13;54573
7209;15;2022;9;22;18;94;173082
1149;49;2022;9;22;8;18;42883
3319;86;2022;9;23;5;54;142802
10186;119;2022;9;22;6;15;39819
11598;37;2022;9;23;7;12;56028
9194;134;2022;9;22;2;30;104670
1005;37;2022;9;22;20;151;445092
5711;38;2022;9;22;23;295;448109
6465;37;2022;9;22;9;33;59981
912;44;2022;9;22;25;248;234052
11214;72;2022;9;21;2;43;51869
4118;15;2022;9;22;15;189;169238
711;54;2022;9;22;22;74;194527
6020;55;2022;9;23;16;194;269428
1223;104;2022;9;22;13;34;126594
3529;86;2022;9;23;5;34;110961
4291;90;2022;9;22;27;87;91493
68;46;2022;9;23;6;13;21472
8335;30;2022;9;22;11;58;104343
1002;127;2022;9;22;13;63;90877
8324;31;2022;9;22;16;71;102688
8937;37;2022;9;23;5;9;43953
2145;56;2022;9;22;3;7;54649
918;77;2022;9;22;8;27;93952
3317;65;2022;9;23;16;74;118217
1783;18;2022;9;22;28;82;178340
3804;108;2022;9;23;9;456;951374
10015;58;2022;9;26;28;322;568490
959;82;2022;9;22;6;10;38154
5141;6;2022;9;22;5;18;33562
598;90;2022;9;23;12;40;71325
402;63;2022;9;23;19;48;108138
11641;37;2022;9;22;28;388;371078
8233;31;2022;9;22;7;19;156254
6400;72;2022;9;22;31;150;183372
6846;44;2022;9;23;8;31;98142
2519;88;2022;9;22;30;78;130194
3878;8;2022;9;23;6;152;83025
214;18;2022;9;23;14;42;76318
2546;112;2022;9;23;3;3;11389
3267;119;2022;9;23;15;998;493309
3308;86;2022;9;23;2;4;12538
758;115;2022;9;22;39;127;188826
1347;37;2022;9;26;19;106;343067
4308;90;2022;9;26;34;231;377271
8633;79;2022;9;23;3;16;40930
7579;31;2022;9;23;16;52;158579
814;61;2022;9;23;13;99;172253
5546;101;2022;9;23;34;207;247596
570;6;2022;9;23;6;14;37564
8281;119;2022;9;22;23;242;142008
7217;111;2022;9;26;16;95;214715
5755;37;2022;9;23;20;248;505252
1141;19;2022;9;23;9;216;73304
758;115;2022;9;23;9;35;98484
8433;61;2022;9;23;9;46;32319
10154;118;2022;9;26;26;64;180131
5708;130;2022;9;26;19;139;45966
1258;38;2022;9;26;7;19;60968
6481;6;2022;9;23;24;565;349984
16067;80;2022;9;26;3;47;62844
1219;154;2022;9;23;15;47;128340
16755;99;2022;9;23;95;6280;4862259
5836;44;2022;9;23;10;83;81911
2464;134;2022;9;23;27;183;240000
13169;15;2022;9;26;15;100;170764
1161;90;2022;9;26;18;51;184384
17595;135;2022;9;26;20;84;234808
6044;180;2022;9;23;18;124;130890
6020;55;2022;9;26;26;140;598004
164;68;2022;9;23;1;2;7112
16350;106;2022;9;23;10;49;68480
20196;166;2022;9;23;3;41;142887
3316;101;2022;9;26;10;278;358900
8323;41;2022;9;26;15;696;128100
1033;134;2022;9;23;23;219;311354
17285;24;2022;9;26;13;387;271912
3893;51;2022;9;26;33;163;353832
1347;37;2022;9;26;14;75;146481
9160;132;2022;9;26;16;186;593594
656;17;2022;9;26;9;53;352400
110;23;2022;9;26;9;54;97911
9001;103;2022;9;23;6;37;63635
6170;37;2022;9;26;13;38;84160
98;54;2022;9;26;12;89;186154
11130;154;2022;9;26;19;43;125872
4410;147;2022;9;27;6;89;64602
10120;37;2022;9;27;22;99;195870
795;42;2022;9;26;4;9;30022
6051;99;2022;9;26;3;5;19234
4247;38;2022;9;26;3;5;14379
9334;17;2022;9;27;32;123;277405
9925;30;2022;9;26;8;15;118955
1068;59;2022;9;27;10;32;75306
1347;37;2022;9;26;15;64;204801
1025;57;2022;9;26;3;5;45677
132;65;2022;9;27;12;61;183550
3929;46;2022;9;26;3;8;24772
2529;103;2022;9;27;17;33;67237
8440;158;2022;9;26;4;14;45747
3196;37;2022;9;27;20;471;180636
1790;51;2022;9;26;7;26;168687
4888;41;2022;9;27;34;64;223900
2723;106;2022;9;26;9;53;165080
5145;74;2022;9;26;27;108;141575
1595;6;2022;9;27;6;33;75688
9249;12;2022;9;27;14;37;94344
3229;147;2022;9;27;24;214;332767
3365;39;2022;9;26;6;75;148470
3358;138;2022;9;27;14;79;107583
8956;119;2022;9;26;25;206;373691
4914;37;2022;9;27;10;79;316546
3704;119;2022;9;26;15;52;268696
8209;17;2022;9;26;5;17;41260
7396;37;2022;9;26;12;24;54768
8209;17;2022;9;28;17;55;175778
344;5;2022;9;27;45;607;1296314
11391;37;2022;9;27;28;431;2333379
6025;93;2022;9;26;15;285;227384
617;44;2022;9;26;3;9;38322
1160;80;2022;9;27;8;38;124261
1755;86;2022;9;27;16;253;1245717
21182;12;2022;9;27;31;273;308148
8216;26;2022;9;27;17;83;153650
15308;15;2022;9;27;34;167;300955
1169;119;2022;9;27;17;56;156531
758;115;2022;9;26;8;40;65718
6327;135;2022;9;27;25;224;138550
3495;107;2022;9;28;35;208;855733
8877;92;2022;9;27;14;60;133526
2178;18;2022;9;28;12;87;117391
730;19;2022;9;27;2;4;14158
5790;100;2022;9;28;10;60;181356
9141;80;2022;9;27;18;113;132759
192;10;2022;9;28;22;110;306194
12043;41;2022;9;27;15;115;146449
22681;37;2022;9;27;24;87;280154
7986;95;2022;9;27;21;126;218531
3751;44;2022;9;27;9;64;34542
20391;176;2022;9;27;8;42;112573
8022;38;2022;9;28;10;22;218901
841;37;2022;9;28;19;89;94733
7939;18;2022;9;27;8;61;93235
3466;66;2022;9;28;14;29;60624
1109;134;2022;9;28;2;5;21376
1952;51;2022;9;27;19;107;166480
1141;19;2022;9;27;8;39;92497
5218;33;2022;9;28;29;135;213296
10912;16;2022;9;28;9;44;72556
6954;115;2022;9;28;13;38;111860
4099;58;2022;9;27;26;108;169665
896;110;2022;9;27;2;13;53953
4495;34;2022;9;27;12;138;90763
2577;134;2022;9;27;50;358;366931
18330;17;2022;9;28;9;69;239379
12705;37;2022;9;28;9;21;37836
2543;117;2022;9;28;22;104;125285
665;101;2022;9;27;14;45;377256
9235;37;2022;9;27;6;84;43680
3426;79;2022;9;27;42;133;370324
3134;59;2022;9;27;28;136;201235
5755;37;2022;9;28;20;248;505252
11046;8;2022;9;27;20;73;111354
8616;62;2022;9;28;23;114;268531
12015;51;2022;9;27;6;116;56898
3629;127;2022;9;28;33;108;210712
6454;54;2022;9;27;23;95;178253
1198;82;2022;9;28;24;122;324829
1416;101;2022;9;28;17;165;81382
5011;100;2022;9;29;30;581;546952
711;54;2022;9;28;13;76;155606
625;15;2022;9;28;17;174;235673
8320;90;2022;9;28;5;20;42339
21328;166;2022;9;28;14;249;94611
192;10;2022;9;28;14;266;589694
20477;37;2022;9;28;25;72;207581
4188;37;2022;9;29;13;24;60085
6125;91;2022;9;28;10;17;62351
22709;132;2022;9;28;3;30;115680
6885;119;2022;9;28;23;292;130402
11159;56;2022;9;28;52;374;849472
5345;135;2022;9;30;34;125;337238
938;112;2022;9;28;55;285;418610
811;75;2022;9;29;26;135;332755
1965;15;2022;9;28;12;98;172106
5652;62;2022;9;28;22;130;249465
2025;104;2022;9;28;5;14;37672
1605;90;2022;9;28;5;25;57464
3654;63;2022;9;29;20;73;250227
1553;96;2022;9;29;10;223;672593
8473;33;2022;9;29;5;42;135704
19217;37;2022;9;29;52;217;250796
18317;3;2022;9;29;2;18;63135
4687;117;2022;9;28;9;52;120685
3804;108;2022;9;29;18;269;910399
11312;37;2022;9;29;4;5;92520
15003;37;2022;9;29;24;83;166682
1442;89;2022;9;28;18;132;124010
1033;134;2022;9;28;8;38;160190
312;11;2022;9;28;1;36;255456
5963;13;2022;9;29;64;221;948530
2712;10;2022;9;29;10;60;74856
344;5;2022;9;29;45;598;1322344
4926;3;2022;9;29;6;13;21665
14964;102;2022;9;28;25;124;450045
43;37;2022;9;29;9;77;139355
6336;86;2022;9;28;29;157;265907
5967;43;2022;9;29;36;428;640253
1850;73;2022;9;28;15;63;77260
147;2;2022;9;29;48;1728;1935703
15525;86;2022;9;29;15;71;207545
1817;7;2022;9;28;18;118;80051
1863;13;2022;9;28;8;453;420020
4198;9;2022;9;29;6;46;265891
7667;86;2022;9;29;19;158;115069
1100;130;2022;9;29;3;8;36197
3297;56;2022;9;28;20;48;227912
3782;44;2022;9;28;8;15;19661
7510;44;2022;9;29;7;26;98659
2864;8;2022;9;28;37;114;192341
3563;101;2022;9;28;2;10;43896
10525;86;2022;9;29;27;544;1359411
15444;37;2022;9;29;6;19;30234
14151;57;2022;9;28;2;5;23174
10468;125;2022;9;28;40;183;726854
5474;67;2022;9;29;29;127;349802
6694;90;2022;9;29;17;114;219455
22119;37;2022;9;29;9;21;51912
12743;75;2022;9;28;18;151;157754
1696;135;2022;9;30;28;102;238932
13145;37;2022;9;29;16;139;109785
14032;19;2022;9;30;5;16;27472
3825;30;2022;9;29;27;1227;519345
15257;90;2022;9;29;12;49;184455
7986;95;2022;9;29;6;10;30794
5127;18;2022;9;29;7;37;95289
7286;15;2022;9;29;18;56;61010
16590;37;2022;9;29;64;336;823253
8612;34;2022;9;29;21;68;110696
5497;104;2022;9;29;16;219;461185
12531;65;2022;9;29;16;124;179061
10801;30;2022;9;29;13;22;54119
7583;95;2022;9;29;26;103;396941
8115;32;2022;9;29;9;97;287360
10370;77;2022;9;30;12;231;277154
344;5;2022;9;29;1;10;38200
6240;37;2022;9;29;37;126;264226
5499;33;2022;9;29;10;75;193204
16515;100;2022;9;29;20;139;141594
3704;119;2022;9;29;26;231;429706
6590;21;2022;9;30;19;69;184599
4662;39;2022;9;29;6;77;282335
3047;21;2022;9;29;8;18;27072
1228;30;2022;9;30;30;82;180248
1250;95;2022;9;29;26;100;310566
2251;127;2022;9;29;3;25;138950
8973;77;2022;9;29;14;93;194357
2145;56;2022;9;29;7;27;20614
8106;37;2022;9;29;66;184;249394
13956;89;2022;9;30;41;190;468420
192;10;2022;9;30;27;189;395416
7254;15;2022;9;29;43;450;578633
17656;37;2022;9;29;15;33;93211
5174;44;2022;10;3;55;1247;862856
12277;37;2022;10;3;16;77;90317
3622;48;2022;9;30;3;44;170664
1464;37;2022;9;30;40;201;399316
8407;78;2022;10;1;20;73;298905
6637;56;2022;10;1;26;86;152282
6122;123;2022;10;1;15;65;98985
276;65;2022;10;3;29;182;175368
12087;74;2022;10;3;26;100;211444
8594;63;2022;10;3;30;432;384322
2774;66;2022;10;3;21;191;178785
3892;31;2022;10;4;8;21;52859
22793;37;2022;10;3;27;117;347824
10355;117;2022;10;1;9;42;48016
816;147;2022;10;1;16;47;108986
991;12;2022;10;1;20;2165;466445
5141;6;2022;10;3;17;70;124177
652;159;2022;10;3;34;113;211297
6958;96;2022;10;1;31;220;522635
1241;33;2022;9;30;8;19;36455
3106;89;2022;10;1;10;118;312991
7529;2;2022;10;3;27;154;289629
8752;37;2022;10;1;32;158;202712
5132;37;2022;10;1;7;13;31722
1921;99;2022;10;3;12;74;128189
1587;93;2022;10;3;30;76;224841
7458;3;2022;10;3;14;46;55234
11500;37;2022;10;3;6;13;39017
32;28;2022;10;3;12;47;143064
9464;13;2022;10;4;31;503;1152346
8294;37;2022;10;3;25;176;200235
18442;37;2022;10;1;16;71;65238
10979;37;2022;10;4;28;164;133814
1041;49;2022;10;3;7;30;31926
14370;37;2022;9;30;11;14;31758
8197;26;2022;10;1;19;81;132057
6056;37;2022;9;30;9;24;66126
11528;85;2022;10;3;30;453;248367
6701;41;2022;9;30;13;443;538350
2145;56;2022;10;3;4;11;108292
13633;140;2022;10;3;3;65;44346
6830;37;2022;10;3;18;77;188809
12269;62;2022;10;3;22;58;211525
4127;3;2022;10;4;13;80;65631
12269;62;2022;10;3;31;84;199597
3339;37;2022;10;4;42;169;274602
570;6;2022;10;3;22;57;141912
376;32;2022;10;5;16;124;208383
6914;34;2022;10;3;12;59;224394
12924;64;2022;10;3;21;75;303936
5584;22;2022;10;4;6;36;30288
4768;76;2022;10;5;13;32;74481
2227;48;2022;10;3;4;15;18008
1674;106;2022;10;3;26;55;160451
6870;123;2022;10;4;17;23;54178
839;123;2022;10;3;11;134;264797
839;123;2022;10;3;28;177;271690
1280;111;2022;10;4;29;230;327515
8563;43;2022;10;3;19;78;309206
8791;123;2022;10;3;9;574;231805
403;93;2022;10;3;8;65;253933
1072;37;2022;10;4;16;36;102765
2030;45;2022;10;4;22;101;197926
11050;37;2022;10;3;11;25;58775
2823;54;2022;10;4;7;12;28575
104;47;2022;10;3;5;42;16489
484;104;2022;10;4;6;20;34529
414;57;2022;10;3;10;105;282441
9897;68;2022;10;3;11;84;103713
7919;159;2022;10;4;11;35;99125
8633;79;2022;10;4;10;80;35879
13304;37;2022;10;4;16;72;212088
1347;37;2022;10;3;18;39;78626
7091;37;2022;10;3;7;7;26427
11317;134;2022;10;3;22;121;209065
9523;11;2022;10;4;20;54;66688
1306;9;2022;10;4;9;76;124265
2976;104;2022;10;4;16;144;139730
338;158;2022;10;4;18;40;112408
19123;115;2022;10;3;15;38;182154
8294;37;2022;10;4;21;65;210207
9430;97;2022;10;4;14;68;183306
47;10;2022;10;4;12;39;67419
3604;112;2022;10;4;17;115;489830
6853;106;2022;10;4;25;76;142401
21;6;2022;10;4;12;135;226152
10351;117;2022;10;4;41;351;712232
1378;18;2022;10;3;24;86;124041
8065;78;2022;10;4;28;82;216016
604;63;2022;10;4;9;33;71260
9601;128;2022;10;4;21;90;246276
718;37;2022;10;4;14;41;112529
5694;28;2022;10;4;13;30;57027
1433;65;2022;10;4;2;2;7039
4200;88;2022;10;4;16;518;624451
2713;110;2022;10;4;13;89;163988
9054;104;2022;10;4;7;41;49626
910;140;2022;10;5;11;21;46563
6442;77;2022;10;4;20;90;210629
5802;5;2022;10;4;19;795;958189
